,url_length,url_ip_in_domain,url_domain_entropy,url_is_digits_in_domain,url_query_length,url_number_of_parameters,url_number_of_digits,url_string_entropy,url_is_https,url_path_length,url_host_length,url_number_of_subdirectories,url_domain_len,url_num_subdomain,url_has_port,url_number_of_fragments,url_is_encoded,url_number_of_letters,url_num_periods,url_num_of_hyphens,url_num_underscore,url_num_equal,url_num_forward_slash,url_num_question_mark,url_num_semicolon,url_num_open_parenthesis,url_num_close_parenthesis,url_num_mod_sign,url_num_ampersand,url_num_at,has_secure_in_string,has_account_in_string,has_webscr_in_string,has_login_in_string,has_ebayisapi_in_string,has_signin_in_string,has_banking_in_string,has_confirm_in_string,has_blog_in_string,has_logon_in_string,has_signon_in_string,has_loginasp_in_string,has_loginphp_in_string,has_loginhtm_in_string,has_exe_in_string,has_zip_in_string,has_rar_in_string,has_jpg_in_string,has_gif_in_string,has_viewerphp_in_string,has_linkeq_in_string,has_getImageasp_in_string,has_plugins_in_string,has_paypal_in_string,has_order_in_string,has_dbsysphp_in_string,has_configbin_in_string,has_downloadphp_in_string,has_js_in_string,has_payment_in_string,has_files_in_string,has_css_in_string,has_shopping_in_string,has_mailphp_in_string,has_jar_in_string,has_swf_in_string,has_cgi_in_string,has_php_in_string,has_abuse_in_string,has_admin_in_string,has_bin_in_string,has_personal_in_string,has_update_in_string,has_verification_in_string
url_host_length,0.20530801425726702,0.06920701969499356,0.1034306125884312,0.10351063595986543,0.16388607376835315,0.2358024024382181,0.11270262654838419,0.3478822563864413,0.49155123611965695,-0.22646600314796356,1.0,-0.0944152640582488,0.16010652289111682,0.10360645468009375,0.11430224261232631,,0.0006982577736019172,0.18465226126996315,0.25585142332527133,0.051272471187060534,-0.022394398376831444,0.23836035962185517,0.32735200168186546,0.13812452538876,-0.0016683543436809701,-0.026486164716991258,-0.0264024184727647,0.025551178974787793,0.2371095088898394,0.03822778638579562,-0.005951740973446948,0.026824532564730722,-0.04311301603457717,-0.0049632556283775685,-0.006003881377057575,0.027284236201128968,0.005526033487067357,-0.0015032542245109284,-0.01835610811437817,0.009793812639809805,0.00453013661864373,-0.008816262692415856,0.02939054870661726,-0.01153067735861899,0.09091712580164933,0.015521616797767866,0.005901035466893124,0.057145054971449095,0.009753273972398594,-0.0004213787464402497,0.08833326946579248,,0.0061479637806552715,-0.03786738997977876,0.018292450881193485,,-0.0037604712955604273,-0.005310280901227291,8.008803172284567e-05,0.009016208303344236,-0.007886492739946339,0.011228316501252248,-0.001140885961133411,0.026117577152986533,0.015477835863582302,-0.0008679093375922557,0.03663554095015784,0.22967988540139642,0.010462873690485156,0.02742639593199488,-0.014133740034039905,0.032654879820243475,0.014266545513564544,0.01770009874087906
url_number_of_subdirectories,0.2198172362782157,-0.03847032387728717,-0.10899924561935967,-0.0662673255222158,-0.0693985618349222,-0.13912072546100804,0.1785196033796602,0.2990985313641035,-0.06762168206800512,0.580367250585434,-0.0944152640582488,1.0,-0.11638191187343037,0.006702368019494277,-0.07510718030199375,,0.04207729896864823,0.18981342451964334,0.023662796425149638,0.24939531580290356,0.05456790148477714,-0.1306783821855794,0.8165613438788761,-0.12734634831374725,0.053179042758310514,-0.006050782163161741,-0.006075081909206253,0.03566340127312621,-0.12226922351578988,0.025132387550856797,0.07654925140764783,0.07936116908317496,0.0847469899269119,0.08657557251428565,0.005397386263878733,0.056638318521007036,0.027547591454716046,0.050917747279114,0.02317268459282642,0.02335925715041695,0.02035719296630417,-0.006273479971969117,0.05852852037058497,0.03604485460434405,-0.010340221130090513,0.020565860760651908,0.0043963669392505095,-0.003992645115710151,0.02128551056321231,0.00015570305864253474,-0.009977490339826362,,0.12747216260797262,0.12379081194527626,0.005357076762301236,,0.006218656975117845,-0.0096827722923914,0.04932971741668624,0.02581238077498762,0.05049404450371958,0.07388105038155372,0.006157437677118118,0.02443187614658553,-0.002918156778131919,0.0071529883928016175,0.01583951698423681,-0.07894914826510192,0.009323769941646031,0.0866564774724407,0.03018136530416694,0.05634129763603128,0.08247066055932432,0.03060939446978658
url_domain_len,0.05657429498036378,0.07873020044618478,0.8051931151449904,0.017306004339584985,0.05994110410821001,0.08935475276672218,-0.020492871577947516,0.03130076910378582,-0.09397806385076618,-0.016101366873038262,0.16010652289111682,-0.11638191187343037,1.0,-0.024883408994942957,0.07045838699296163,,-0.030506937617656917,0.07783616783000649,-0.0020897884282392904,-0.00717992113417616,0.00783715325669973,0.08807075072896055,-0.0686439015456549,0.03193356947192378,-0.015546927866025741,-0.003235083903369996,-0.002824126566526933,-0.0531723848887799,0.0956900084844132,-0.003439708226262994,0.01351951430626571,0.02891003203938889,0.021337006782919162,0.003042425052539114,0.004379839855109218,0.013370790938399458,0.00944429047750022,0.020922403183597685,-0.01992024342421949,0.01002378057128705,0.010628319998316637,0.003853614226959923,0.019291001877634766,0.0037638608254608502,-0.05868373029214348,0.0010630456857908894,-0.0034802029831111354,0.019840032372216487,0.005325597227222625,-0.0017804927212036286,0.04000240637813167,,0.018642247536918396,0.05092965277512917,0.00813705092554227,,0.0021496522521081865,-0.00546447042273114,-0.010799871065853693,0.013879451919257223,0.002077730309180752,0.008161741312108551,0.005177323282837538,0.0049976170430939566,0.013499302854411997,-0.0034923605869431316,0.007000652424154557,0.14736128576740043,0.00014804820761305038,0.01854510782319597,0.009738793721336809,-0.0010263188961490148,0.02205881187956509,0.022689138846203286
url_num_subdomain,0.16191751358696072,-0.01593917106396501,-0.012721459680033345,0.05114112766352448,0.01656833460106366,-0.00670607652465451,0.261562458336408,0.13532190579137188,0.03038603162531486,0.2837934878131588,0.10360645468009375,0.006702368019494277,-0.024883408994942957,1.0,-0.013857058025834638,,-0.010456428690536463,0.12083210914234949,0.5965757434082459,-0.005784016437814464,-0.01984436755610965,0.0036701098600713986,-0.0006810162006909765,0.005049683599131189,0.036297579838533205,-0.00901471746330536,-0.009153923933752937,-0.01043033443898508,-0.00825869528313527,0.002160228894891762,0.180366082453183,0.15206764534717432,0.3863028524814165,0.2943295548823233,0.0054618331071306465,0.034468700004409936,0.0013239061330907532,0.168453582559847,-0.011645674034077177,0.014726013341473497,0.026483057698600772,0.01163067296602803,0.02968105044625442,0.06896019476193756,-0.01327824954946916,-0.001956297486486039,-0.001793516722430534,-0.005999262676041081,0.002583243413022885,0.0004971106136569016,-0.01032424895691867,,-0.006741961570312521,0.41364972043827164,-0.00554272102199111,,-0.0006788333024583175,-0.0012501812731474861,-0.0010071145834939605,0.003150353170079772,-0.0037483359841197134,0.0004488086503049251,-0.001390483914315496,-0.0023588649108833215,-0.0017593320658180532,-0.0010356194640932475,0.5630514924106059,-0.001158690231464829,0.00014627248038479195,-0.005230041966791407,0.37204628618456836,0.01106814685336539,0.1375116158955037,0.0571729181299395
url_has_port,-0.04090488312288675,-0.010667626747045375,-0.016833574565159822,0.35757555782399886,-0.030916485369954325,-0.03676012664845505,0.07195351785215053,-0.07927487925148682,-0.02469160539732969,-0.10554774612674535,0.11430224261232631,-0.07510718030199375,0.07045838699296163,-0.013857058025834638,1.0,,-0.01792253920657345,-0.07069533782954342,0.11488022311666768,-0.04928884750560008,-0.03322534515279713,-0.03596913228613244,0.0044720918416913955,-0.04680605460421627,-0.0053995176446867315,-0.0069135869310552964,-0.0069199101226655275,-0.009039142809934219,-0.027663031219158463,-0.0037566135923727127,-0.007995134435204406,-0.009197923903612537,-0.009662157524042612,-0.01722942050935834,-0.0017220771110581885,-0.004888154754618648,-0.002688199331201216,-0.005461034497874885,-0.016816112594539537,-0.002654475456219056,-0.0015936822707053508,-0.0021543824632614355,-0.005408454300793368,-0.007729070072077335,-0.0026966707882262594,0.00016612911892227943,-0.0014492771124752558,-0.0009499785596684579,-7.142273421612663e-05,-0.00035146433759425724,-0.007475943052492573,,-0.0050077416228197615,-0.011953604541485148,-0.004622068060016633,,-0.0006416930009985038,-0.0012994176175272268,-0.005223949648917714,-0.002249978719856256,-0.005209889390186476,-0.004169482545112453,0.004403524024386924,-0.002308320962003653,7.567612687390286e-05,-0.0006931101906483601,-0.00759297169368452,-0.03634847496077839,-0.0014634199453311997,-0.004036996560370592,-0.0025972344117554634,-0.0024636572196232278,-0.007435841365215099,-0.0033982109074538643
url_number_of_fragments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
url_is_encoded,0.22357988584788507,-0.011696606592443521,-0.048618702716647706,-0.002032704077078113,0.28077304725962904,0.10313269490544061,0.2569257345992402,0.14975786249633233,-0.002266042019474912,0.13414165838707293,0.0006982577736019172,0.04207729896864823,-0.030506937617656917,-0.010456428690536463,-0.01792253920657345,,1.0,0.1553314765898239,0.026712114662034173,0.02919633003347235,0.0824452636808718,0.10767547653987693,0.07972061961961972,0.1510477594521773,0.06843583759405043,0.02964741156942182,0.0300697367735815,0.49234695334846923,0.08068051467929219,0.013027389470782384,-0.002727538257848396,0.015918124083103325,-0.0059614006113744905,0.11385988544309185,0.013214607678357413,0.022620294235809926,-0.0020283673967157554,-0.00021791330558245477,-0.014873872988343856,-0.0020054472688569628,-0.0021570796953397724,0.012266159868171677,0.0037717805966134897,0.15321115520058837,-0.014611530594292963,0.004432026343347725,0.0024852117093595236,0.008534008638750217,-0.0018366750083536833,0.0037037951530922786,0.0441323708684406,,0.003100364055200885,-0.00978722473306492,0.03864501530349175,,-0.0012587563171921879,0.00814729352691184,0.00034849977705340095,-0.0001761315223557691,0.004372834948753612,0.002823475886312041,-0.0027495353601724405,-0.0045280431429169776,-0.0023097461875963123,0.009779475190130133,-0.0035893031944024467,-0.0040069009708136516,0.005044334651903023,-0.0010347114093177186,-0.004159643484608311,0.027225706982328277,0.003558045846872197,-0.0006956328073232165
url_number_of_letters,0.9765275103437453,-0.043395970000686165,0.06445106354120612,-0.054301350877863856,0.471783852541318,0.3300296696682093,0.628696006842059,0.4232372318133681,0.03990668581297908,0.3058157745083753,0.18465226126996315,0.18981342451964334,0.07783616783000649,0.12083210914234949,-0.07069533782954342,,0.1553314765898239,1.0,0.23158562388908902,0.2787352963272136,0.18923271214936932,0.3427770785793969,0.2958612378428919,0.2715601444761717,0.15812410414435527,0.004185436270005243,0.0037923892882244362,0.08811853668944236,0.3172547590394919,0.0347045444412581,0.04228358982685206,0.08590604252137421,0.10851027065732889,0.18161691387496962,0.02082640548861337,0.07207079210124212,0.014313052436221607,0.050420560964018694,0.018885410212839387,0.017623179813769117,0.013789676643555689,0.012340723675355287,0.034046670274430854,0.15293927618332512,-0.017014973066485917,0.005268876462412985,0.006061987890775362,-0.003425560982305309,0.006205976646007042,0.00279050087014185,0.14619158635007898,,0.027244107265579322,0.08842280728013482,0.02207392334120706,,-0.000729077131904987,-0.0012822168146483753,0.018170534059072884,0.014506289017182821,0.009159976857519337,0.015613397438081473,0.003142959676620762,0.0027349239964928164,0.0018558285551274242,0.009358474656744113,0.08888808136553243,0.1945717397954685,0.01728726243453079,0.02394121375059115,0.039855582454182255,0.0548519324296853,0.055472387874527296,0.022092928659043477
url_num_periods,0.2827985648454962,0.13364861462898753,-0.014998594968272758,0.1416257451394498,0.2760570756474914,0.2279309062839029,0.2863259067697809,0.32496120667891587,0.013656776852117433,0.14811261852447133,0.25585142332527133,0.023662796425149638,-0.0020897884282392904,0.5965757434082459,0.11488022311666768,,0.026712114662034173,0.23158562388908902,1.0,-0.07759050445541955,0.04485795360897851,0.23637657006180454,0.1984226640894121,0.27167971105991756,0.1416957847285226,-0.009039443012287122,-0.009211860930270356,-0.020795430021961853,0.20542240688417102,0.04857409326132833,0.1577005739065304,0.19150655266430341,0.29414113875588827,0.3855824568980588,0.04933454542984503,0.0947903482007812,0.008190508657102831,0.11893387788640307,0.029102121776043155,0.028644227322403796,0.030790160481611244,0.04749997245849784,0.05656718054830215,0.11238863651423744,0.035069678024030056,0.010444065388556667,0.036800097235308325,0.04045268024769152,0.01392337151384399,0.003024932632981484,0.03769611564657338,,0.020926460860958503,0.317559123860841,0.0002953203913859275,,0.00324018323424057,0.00047337883698778045,0.03206352477932824,0.008663131848048712,0.005084331601226423,0.03460785922291432,-0.0029372880157027973,0.013140789224793784,0.005761638784511503,0.012504429044159203,0.3603455181967924,0.21050857039330867,0.010353559837526012,0.021858598504531455,0.23872942764331795,0.026195300521792725,0.11932319946459817,0.04353928964627408
url_num_of_hyphens,0.3025304641555942,-0.05113304626303447,-0.006860254893300734,-0.0313202872664702,0.05428495638573449,-0.012981710913851117,0.14100035114213103,0.28920807748104344,-0.048620722658510925,0.5412235039405592,0.051272471187060534,0.24939531580290356,-0.00717992113417616,-0.005784016437814464,-0.04928884750560008,,0.02919633003347235,0.2787352963272136,-0.07759050445541955,1.0,-0.06097001585397541,-0.013643586761935857,0.2668144382612212,-0.05409881410036231,0.013192270364753466,-0.015079606101237493,-0.01533589229059464,0.03671914631316682,0.0036132470268807723,0.010494653053155402,-0.01128420481385968,0.0068319247410793885,0.008362531699959836,0.011543403488608163,0.003288456724643458,0.0013469033263509634,0.00826544530377542,0.005823425388313751,0.049578749837290687,-0.0028012116870027356,-0.0035341704813435667,-0.004611142221989363,-0.011798537363133573,0.04912614196815343,-0.03276815674161036,-0.003744183756506085,-0.005081719932248338,-0.018888636777328337,-0.0014540859690226635,-0.001745311316964011,-0.03403316238507484,,0.001262374760758508,-8.014879152700643e-05,0.02290797812723078,,-0.00230204977177672,-0.005728766487553303,0.016056773717860486,0.0101131975480984,-0.0032061700814600014,-0.0075219919357176444,0.011464225800462871,-0.010621609626915192,-0.002715926472549361,-0.0009774302153322577,0.012552979719996535,-0.03760525907788552,0.007584280283866225,0.0002668502467853208,-0.012218006842819486,0.024204850958765987,0.01439754516856524,-0.0005233689988792422
url_num_underscore,0.19702618968532906,-0.027507906053296314,0.0106394929733337,-0.037879350546515506,0.2254555889091483,0.2019336655780182,0.0915899816572028,0.2130781529581363,-0.05620194727884632,0.15922346801374845,-0.022394398376831444,0.05456790148477714,0.00783715325669973,-0.01984436755610965,-0.03322534515279713,,0.0824452636808718,0.18923271214936932,0.04485795360897851,-0.06097001585397541,1.0,0.2039603323204696,0.040771706575694476,0.1331752311330737,0.050026074835321774,0.10137010316456956,0.10122620679902619,0.007303609719346336,0.201565183032025,0.004338521899199225,0.0034116942604603645,0.009799167179824927,0.03088395564951348,0.03337567833923037,-0.0019064871461843154,0.013190718138521386,-0.0010749517882296892,0.014261173435509844,-0.0058015998332889025,0.00011550575141487696,-0.0015525220204828491,-0.006279829948352526,0.002523699014903152,0.06714519208692006,-0.020154705786918907,0.00671871518400673,0.0037048328703443074,-0.001842910425685126,0.0020243731640982375,0.003953745794569823,0.010513871226643918,,-0.0029853713565816155,0.021003315378110208,0.020637482248109018,,-0.0013733723643755019,-0.0031111120234326335,0.015225454056466066,0.0009338267296897737,0.011361632360319725,0.0012723684349301304,0.003945330992739192,-0.007418605269900706,0.006238737225374326,0.008975510753477604,-0.01339566170276918,0.11741552829447756,-0.0007874081546902837,-0.0011502631164027148,0.005353139555378435,0.03727854191104593,0.003199007996643092,0.003876649742716429
url_num_equal,0.37326715633700885,-0.015319291226451669,0.07296233792171768,-0.029900024606534164,0.7249364782132695,0.9808336648166645,0.18243022392594885,0.43821270487522784,-0.04981786424080511,-0.19274400295788177,0.23836035962185517,-0.1306783821855794,0.08807075072896055,0.0036701098600713986,-0.03596913228613244,,0.10767547653987693,0.3427770785793969,0.23637657006180454,-0.013643586761935857,0.2039603323204696,1.0,0.08624618582080357,0.7231995303912658,0.22511578376891467,-0.013610612569315391,-0.012930736021612666,0.018071425426999067,0.9567610845225034,0.019359613736416394,0.029687775396082316,0.062354546251624225,0.05347747163241333,0.11185816163376743,0.027038895511719733,0.09512957944984066,-0.0024324604483139576,0.005814061401169716,0.02623009806384747,0.02694299612123979,0.0013499070504130507,0.01017109588759763,0.015937325809047904,0.06231050189520428,-0.034901424144479186,-0.00613223326423852,-0.0019444991868093734,-0.013900614148275868,-0.0012342952726556433,0.005427373876310857,0.1409608180019171,,0.004492763146072393,0.01851213173682794,0.055258639506720254,,-0.002563047490699538,0.009815609561708656,0.02082918525468841,-0.0038149893834058925,-0.010917617545437026,-0.000537679184030159,-0.006692538341195487,-0.004432703319494321,0.007696043213480857,0.016769174071138922,0.022678372815697685,0.5702407698892351,0.0012438277722429116,-0.00010134926468482824,0.0023815875623300954,0.03658131956400898,0.003781430347291626,-0.0011921242973653803
url_num_forward_slash,0.3436477681503367,0.05448386260973887,-0.08307855350012074,0.02109267849976177,0.1256997597329782,0.07961204694512472,0.23501433713910508,0.45502637459595024,0.14877910380893639,0.3783392152885522,0.32735200168186546,0.8165613438788761,-0.0686439015456549,-0.0006810162006909765,0.0044720918416913955,,0.07972061961961972,0.2958612378428919,0.1984226640894121,0.2668144382612212,0.040771706575694476,0.08624618582080357,1.0,0.10115207576912665,0.10131751250244113,-0.021945749453909764,-0.022219974168432927,0.08521165842845396,0.0793180600119715,0.044288731157074636,0.06230923785122885,0.10633921952324923,0.04197422090958494,0.17838297877980522,0.008083258674388742,0.07572682922790878,0.0312899269816947,0.0362202715941516,0.007928244734804583,0.034050692571090224,0.01975206163361893,0.008134617308772848,0.06543044843508648,0.03527786046882108,0.05715242271568546,0.02873490860178078,0.010853576650165904,0.036175473660911096,0.02827978697972658,0.0011317652571789928,0.04477295587055617,,0.11167189536501076,0.0713123160757364,0.0187750570950589,,0.002692461672662744,-0.011606208164025933,0.05039564867240794,0.029510592263172514,0.03812952222384284,0.07766098307922456,0.00381449010260488,0.03552878276073899,0.0041684241662951526,0.007944132069572592,1.5987742477938714e-05,0.07472235685883044,0.013430860472895033,0.08980713543272116,0.015165290404688355,0.07628984361773025,0.07184185684600168,0.031397223198743114
url_num_question_mark,0.30572158823899875,-0.028572456813407626,0.030946687636002085,-0.0296541480762096,0.6412215942838221,0.7303644937703787,0.1915711696321277,0.4641122916341829,-0.050225848175614776,-0.191072638441506,0.13812452538876,-0.12734634831374725,0.03193356947192378,0.005049683599131189,-0.04680605460421627,,0.1510477594521773,0.2715601444761717,0.27167971105991756,-0.05409881410036231,0.1331752311330737,0.7231995303912658,0.10115207576912665,1.0,0.17994726101631925,-0.019395510940045484,-0.020628906547564205,0.04270295215700298,0.5685460420880896,0.046284499480516834,0.05701264499022439,0.06082965244852453,0.07365564095672297,0.24824336077057818,0.03488067588111368,0.05076322856978733,0.0018509371960124688,0.009956096673266045,0.004514687719890915,0.0149808601902099,0.006003482590069855,0.029080026250506017,0.02334039949423707,0.0851246986761518,-0.04472254772152074,-0.006866044066421975,0.005444955334779336,-0.01792045459929133,-0.00035815228889542606,0.006541104858310898,0.13970319158044653,,0.0026301485268774567,0.034805074168232315,0.03176893440386048,,-0.0032485981924197955,0.022432795910057365,0.03763311809276869,-0.00472376648822053,-0.010195382061153346,0.013097393943736308,-0.00815592676620973,-0.003939740971686115,0.005354559189758469,0.00774255912108669,0.02810925421634581,0.45297247563731485,0.0072485961903727665,0.001615002821759682,0.010756740906469095,0.03237896159628543,0.0047434431306101945,0.004702484873710594
url_num_semicolon,0.18008044643769383,0.03075634548043052,-0.02060094799418911,0.014162373580988053,0.2949477512095237,0.21719808041740576,0.12302973977847763,0.10406884963441822,0.018871155601654144,0.02903950120004227,-0.0016683543436809701,0.053179042758310514,-0.015546927866025741,0.036297579838533205,-0.0053995176446867315,,0.06843583759405043,0.15812410414435527,0.1416957847285226,0.013192270364753466,0.050026074835321774,0.22511578376891467,0.10131751250244113,0.17994726101631925,1.0,0.0006312123359413011,0.0015401407539105574,0.01197251768106362,0.23116648901604997,0.06118754077087595,0.05770785624587673,0.1312550007757963,0.09069379106215929,0.2014131949718657,0.038922724877181875,0.21957579013983794,-0.0014112919178612647,0.008657399632631338,0.011404771026054214,0.01381523013999896,0.00824679167554114,0.03040386873683063,0.04468539355438615,0.12927843797865782,-0.006974763220590682,-0.001558511414150316,-0.0009458195233331863,-0.002975913124857563,-0.0007659659061257679,-0.00027078921664781016,-0.002629822976746223,,0.01634542205813429,0.030475192296748613,-0.001414629613529803,,-0.0004943987952181969,-0.0004297118759577192,-0.0011773954563040283,0.0018651303825834434,-0.0021834664186060346,0.022356731638158683,-0.001219979684828034,0.001225021725170189,-0.0009071936456730019,0.07694744104666057,0.006546169399607202,0.012404353949482604,0.007329529239638467,0.009231380674956388,0.0040954312160745845,0.017716929084396798,0.04158954021110187,0.010689657421790523
url_num_open_parenthesis,0.0045342121785109215,-0.007692296127824608,-0.0032959199824068486,-0.011307880124857261,-0.004670030781064761,-0.012814079331977072,-0.009585457012687728,0.027181721522771984,-0.012839709680521682,0.026983958197956206,-0.026486164716991258,-0.006050782163161741,-0.003235083903369996,-0.00901471746330536,-0.0069135869310552964,,0.02964741156942182,0.004185436270005243,-0.009039443012287122,-0.015079606101237493,0.10137010316456956,-0.013610612569315391,-0.021945749453909764,-0.019395510940045484,0.0006312123359413011,1.0,0.9879165295848907,0.0018443175746967885,-0.008073751254683096,0.010516317082607602,-0.0056005192476855144,-0.006211303686665247,-0.007113635209236241,-0.010112917352149031,-0.0012678564119618582,-0.0038093652949066086,-0.002323666826109111,-0.003707727859475906,-0.011754609556114461,-0.0019543223157380113,-0.0011733274152294986,-0.0015861354885471366,-0.0038726883242619975,-0.005690425235002926,-0.006240883198152932,0.0027226712946357375,0.004810589646364421,-0.0014011744510717878,0.00044078498205718557,-0.00025876095276651176,-0.005274873887337939,,-0.0038929170879903954,-0.00827241227868909,0.017649860905317023,,-0.00047243795333133274,-0.0009566789707726063,-0.003332502148449585,0.0022434911047888454,-0.0002928133106661202,-0.0033786294520566575,-0.0017597596964006876,-0.0016994706646695985,-0.000866896750927056,-0.0005102931766334585,-0.0037485417306733436,-0.01842613256198829,-0.0010774235074415435,-0.00011718014370746741,-0.002290296931472814,-0.0016181557958367845,-0.003780197105229463,-0.0014381305405053546
url_num_close_parenthesis,0.004047919793418486,-0.0076989320477086395,-0.002793313910293749,-0.0114400407634261,-0.005373047829190521,-0.012886761138243653,-0.00989008613766488,0.026868801099326736,-0.01269997248704977,0.02763751228993997,-0.0264024184727647,-0.006075081909206253,-0.002824126566526933,-0.009153923933752937,-0.0069199101226655275,,0.0300697367735815,0.0037923892882244362,-0.009211860930270356,-0.01533589229059464,0.10122620679902619,-0.012930736021612666,-0.022219974168432927,-0.020628906547564205,0.0015401407539105574,0.9879165295848907,1.0,0.0012043235149159978,-0.00807752764032217,0.011446920150376532,-0.00602560044345048,-0.006215598896056468,-0.007120141365725282,-0.01041497419809111,-0.0012690159980215216,-0.0038128493541818823,-0.002325792060191772,-0.003710345504475652,-0.011868504518926145,-0.0019561097459958486,-0.0011744005447267775,-0.001587586173801338,-0.003875485107182096,-0.005695629718502446,-0.006244794550258853,0.0027355734305357904,0.004829518884117444,-0.0013961571725894532,0.0004445544830647427,-0.0002589976164697242,-0.005509097863847294,,-0.0038964775640378435,-0.008562852370022508,0.016976849834033428,,-0.0004728700467920146,-0.0009575539528191041,-0.0033333416674267958,0.0016410864836243352,-0.00028383151345614074,-0.00338088329252202,-0.0017613691789830866,-0.0017010250066856808,-0.00086768961783063,-0.0005107598926183072,-0.0037470703285183466,-0.01858117023932466,-0.0010784089228779688,-0.00010599298908070103,-0.0029777795913069724,-0.0016151239326999231,-0.0037787745117799855,-0.0014361063781223838
url_num_mod_sign,0.21794195142136547,-0.005017101015851478,-0.08202623552000991,0.003765649035670104,0.18908852540616916,0.018508909227855645,0.372495318618058,-0.019652563911948796,0.004199976517326163,0.2168769349149167,0.025551178974787793,0.03566340127312621,-0.0531723848887799,-0.01043033443898508,-0.009039142809934219,,0.49234695334846923,0.08811853668944236,-0.020795430021961853,0.03671914631316682,0.007303609719346336,0.018071425426999067,0.08521165842845396,0.04270295215700298,0.01197251768106362,0.0018443175746967885,0.0012043235149159978,1.0,0.00929887510015837,0.005455637901234375,-0.006318680003241112,0.005444470821191037,-0.006868462409303343,0.013189578942043857,0.003360788764203258,0.008332183063213313,-0.002259642867278404,-0.0039041649193284713,-0.005728360460612809,-0.002180849358389925,-0.001385329327721484,0.001789508951368059,-0.0036970313902690926,0.013681020550735301,-0.007481733309558929,-0.0005855328052700662,-0.0002155563104131847,0.0020744225089702494,-0.0011801835444173027,0.0020516737517792807,-0.003959753261027973,,-0.003419667934344044,-0.01018418635264051,0.00040316139420221327,,-0.0006197448377776704,0.00036215981748282224,-0.002378463426331291,-0.0010601808127774723,-0.001055376979105605,-0.0021913673760872287,-0.0016634758233203444,-0.0022293682460456394,-0.0011371964984712446,0.003119785830100128,-0.006571229896924965,-0.023506776588459698,-0.0007432448796804252,-0.00260558825746553,-0.0042903113199781965,0.005651466684336096,-0.0033187925885176887,-0.002695911434395535
url_num_ampersand,0.34423054856640456,-0.004169589515390105,0.07886921201709311,-0.023793768396202186,0.6675977101819948,0.9691297136256037,0.14927841640203035,0.367098510998624,-0.044219345928962706,-0.18170037341655046,0.2371095088898394,-0.12226922351578988,0.0956900084844132,-0.00825869528313527,-0.027663031219158463,,0.08068051467929219,0.3172547590394919,0.20542240688417102,0.0036132470268807723,0.201565183032025,0.9567610845225034,0.0793180600119715,0.5685460420880896,0.23116648901604997,-0.008073751254683096,-0.00807752764032217,0.00929887510015837,1.0,0.017005004232020254,0.018707509607887314,0.060182709987907826,0.023568138607093014,0.07225229308658129,0.03413454235649973,0.11194617740598813,-0.0037442709956925168,0.00036334348993329166,0.0312979543195493,0.0008277417301750222,-1.765156403317985e-05,0.00522737549472727,0.012004822814029212,0.04324979765230481,-0.026998143818705096,-0.0051348818367782465,-0.004445017996295861,-0.011517343093283706,-0.001227064994084188,0.004354142244335449,0.08081282562018445,,0.003858511298788087,0.0037341102690468756,0.0574974525854485,,-0.002004707054353774,0.003960455049480132,0.012031308648638099,-0.0037312253589901197,-0.008591259770743535,-0.00252291976764764,-0.005211100113846348,-0.00404473048072056,0.007511478601831396,0.02012583293774668,0.008496917068330436,0.538559108450543,-0.00039717349250229254,-0.0006470200788221452,4.6121271066562745e-05,0.03230786762620741,0.0027268943667817518,-0.0023993722653576116
url_num_at,0.04045826912918846,-0.0037858256684316625,-0.0037624690766370527,0.008176461374040545,0.03401941498637518,0.024223676501490196,0.026422121706098173,0.050130776329093296,0.07303764174885594,0.012581131029024363,0.03822778638579562,0.025132387550856797,-0.003439708226262994,0.002160228894891762,-0.0037566135923727127,,0.013027389470782384,0.0347045444412581,0.04857409326132833,0.010494653053155402,0.004338521899199225,0.019359613736416394,0.044288731157074636,0.046284499480516834,0.06118754077087595,0.010516317082607602,0.011446920150376532,0.005455637901234375,0.017005004232020254,1.0,0.009511595010971622,0.0075492810079328685,0.0010538855368487955,0.027046927891939528,0.011580733929624772,0.0007289942929458447,-0.001519886081314222,-0.0021937799710915235,-0.006353082481674275,0.0005115731372366183,-0.0007674611468365367,-0.0010374745746825561,0.010713786615050973,0.030276873966163638,0.00354559091118249,-0.0009741246719546688,-0.0006979207181190269,0.012509261885722125,-0.0006024214411344189,-0.00016925282320098394,-0.0010448215823243645,,0.013213353794868465,-0.00014234531719529192,0.0003479242066831339,,-0.00030901670647645634,-0.0006257536733000779,-0.001519036434105504,-0.0013391979246993742,0.011267093878416274,0.01642770781129858,0.003817672342946006,0.03387281648775954,-0.0005670280656702071,0.10241740207614074,-0.003134495613110283,0.014871764819058789,0.11449037797799722,0.01716122455910039,-0.001439370427075234,-0.0017435057012169526,0.013355049227936011,-0.001196708030171086
